,station,total,id,name,country,region,wmo,icao,latitude,longitude,elevation,timezone,hourly_start,hourly_end,daily_start,daily_end,monthly_start,monthly_end,milesfromstat
158,9M4XD,2965,9M4XD,Sault Ste. Marie Airport,CA,ON,73070.0,,46.48,-84.52,187.0,America/Toronto,2020-01-01,2022-09-21,2019-02-09,2022-09-20,2019-01-01,2022-01-01,296.4186378630099
149,74455,2948,74455,"Davenport, Ia.",US,IA,74455.0,KDVN,41.6167,-90.5833,229.0,America/Chicago,2005-01-01,2022-09-22,2005-01-01,2022-04-25,2006-01-01,2022-01-01,354.83049774770177
10,5RUZT,2936,5RUZT,Woodstock,CA,ON,,,43.14,-80.77,282.0,America/Toronto,,,2000-01-01,2022-09-09,2000-01-01,2006-01-01,164.21712339043816
534,KVES0,2934,KVES0,Versailles / Needmore,US,OH,,KVES,40.2044,-84.5319,307.0,America/New_York,2010-03-08,2022-09-22,2010-03-09,2022-04-25,2015-01-01,2022-01-01,145.1992026483215
410,KMIC0,2919,KMIC0,Minneapolis / Brooklyn Center,US,MN,,KMIC,45.062,-93.3539,265.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,519.6491087544881
536,KVNW0,2918,KVNW0,Van Wert / Crow's Trailer Court,US,OH,,KVNW,40.8647,-84.6094,240.0,America/New_York,2020-01-14,2022-09-22,2020-01-14,2022-04-21,2020-01-01,2022-01-01,103.88682873446754
21,71283,2916,71283,Oliphant  Ont,CA,AB,,CWDF,44.7333,-81.2833,182.0,America/Toronto,,,2008-06-06,2022-09-18,2008-01-01,2022-01-01,212.94539721350935
16,71172,2912,71172,Parry Sound,CA,ON,71172.0,CXPC,45.34,-80.04,176.0,America/Nipigon,2004-08-03,2022-09-22,2002-10-03,2022-09-18,2002-01-01,2022-01-01,283.950926627458
275,KDEH0,2903,KDEH0,Decorah / Freeport,US,IA,,KDEH,43.2755,-91.7394,353.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2014-01-01,2022-01-01,412.9353079247841
418,KMNN0,2891,KMNN0,Marion / Logan (Historical),US,OH,,KMNN,40.6163,-83.0635,303.0,America/New_York,2006-01-01,2022-09-22,2006-01-01,2022-04-21,2006-01-01,2022-01-01,116.40214917978744
415,KMLE0,2878,KMLE0,Omaha / Millard,US,NE,,KMLE,41.196,-96.1123,320.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,642.8776589709018
8,3S56J,2848,3S56J,Rawson Lake,CA,ON,71855.0,,49.66,-93.73,435.0,America/Rainy_River,2020-01-01,2022-09-20,2003-12-01,2022-09-18,2003-01-01,2021-01-01,702.5677577138224
273,KD550,2837,KD550,Langdon,US,ND,,KD55,48.7531,-98.3937,490.0,America/Chicago,2020-01-14,2022-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,840.2382606558633
11,6URQB,2836,6URQB,Portage La Prairie CDA,CA,MB,,,49.95,-98.27,259.0,America/Winnipeg,,,2000-01-01,2022-09-16,2000-01-01,2022-01-01,876.1028198691641
542,KVYS0,2811,KVYS0,Peru / Dalzell,US,IL,,KVYS,41.3519,-89.1531,199.0,America/Chicago,2006-10-12,2022-09-22,2011-03-16,2022-04-25,2014-01-01,2022-01-01,285.6512955888484
12,71140,2775,71140,Brandon Airport,CA,MB,71140.0,CYBR,49.91,-99.95,409.0,America/Winnipeg,1977-07-01,2022-09-22,1941-07-01,2022-09-19,1941-01-01,2022-01-01,939.5808714929724
17,71260,2769,71260,Sault Ste Marie Airport,CA,ON,71260.0,CYAM,46.49,-84.51,192.0,America/Toronto,1986-04-25,2022-09-22,1986-04-26,2022-09-19,1994-01-01,2022-01-01,297.0396863773898
392,KLVN0,2755,KLVN0,Minneapolis / Lakeville,US,MN,,KLVN,44.6279,-93.2281,293.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2007-01-01,2022-01-01,504.8178987542485
276,KDET0,2745,KDET0,Detroit / Hamtramck,US,MI,,KDET,42.4092,-83.0099,191.0,America/Detroit,1973-01-01,2022-09-22,1973-01-01,2022-04-24,1981-01-01,2022-01-01,39.817534408803226
543,KXNWG,2720,KXNWG,Windsor Riverside,CA,ON,,,42.33,-82.93,188.0,America/Toronto,,,2000-01-01,2022-09-16,2000-01-01,2022-01-01,42.45284307215365
400,KMCD0,2709,KMCD0,Mackinac Island / British Landing,US,MI,,KMCD,45.8649,-84.6373,226.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2008-01-01,2022-01-01,255.33212072313648
537,KVOK0,2705,KVOK0,Volk / Camp Douglas,US,WI,,KVOK,43.9392,-90.2532,278.0,America/Chicago,1961-10-01,2022-09-22,1962-10-25,2022-04-22,1966-01-01,2021-01-01,349.8314165932526
404,KMDZ0,2692,KMDZ0,Medford / Little Black,US,WI,,KMDZ,45.1015,-90.3008,451.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,383.7866887330373
138,72656,2682,72656,"Winner, Bob Wiley Field Airport",US,SD,72656.0,KSFD,43.3833,-99.8333,619.0,America/Chicago,,,1893-01-01,2022-09-14,1893-01-01,2022-01-01,820.3403435250815
541,KVVV0,2679,KVVV0,Ortonville / Hilltop Manor Mobile Home Park,US,MN,,KVVV,45.3057,-96.4244,336.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-25,2008-01-01,2022-01-01,668.2667559239544
545,KY230,2669,KY230,Chetek,US,WI,,KY23,45.3062,-91.6362,322.0,America/Chicago,2020-01-14,2022-09-22,2020-01-14,2022-04-25,2020-01-01,2022-01-01,448.2399699185469
411,KMIE0,2649,KMIE0,Muncie / Drew,US,IN,,KMIE,40.2425,-85.3958,286.0,America/Indiana/Indianapolis,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,161.4518775811854
407,KMGG0,2646,KMGG0,Maple Lake,US,MN,,KMGG,45.236,-93.9856,313.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2007-01-01,2021-01-01,552.7386247832497
394,KLWD0,2641,KLWD0,Lamoni / Togo (Historical),US,IA,,KLWD,40.6333,-93.9022,345.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,538.4626981498113
278,KDKB0,2633,KDKB0,De Kalb / Cortland,US,IL,,KDKB,41.9338,-88.7057,279.0,America/Chicago,2006-01-02,2022-09-22,2008-03-04,2022-04-24,2014-01-01,2022-01-01,255.78089289475705
274,KD950,2632,KD950,Lapeer / Lapeer Meadows Mobile Home Park,US,MI,,KD95,43.0664,-83.2718,255.0,America/Detroit,2013-01-01,2022-09-22,2013-01-01,2022-04-24,2013-01-01,2022-01-01,63.02388954473152
402,KMCX0,2631,KMCX0,Monticello / Cedar Point,US,IN,,KMCX,40.7088,-86.7668,206.0,America/Indiana/Indianapolis,2020-01-14,2022-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,188.43427039437617
538,KVPZ0,2631,KVPZ0,Valparaiso / Williamsburg Manor,US,IN,,KVPZ,41.454,-87.0071,235.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,176.48426851303958
283,KDPA0,2624,KDPA0,Chicago / Surrey Woods,US,IL,,KDPA,41.9069,-88.2482,231.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,232.5606489374832
18,71261,2624,71261,Goderich,CA,ON,71261.0,CWGD,43.77,-81.72,214.0,America/Toronto,1981-10-26,2022-09-22,1981-10-27,2022-09-20,1983-01-01,2022-01-01,148.10639571311594
155,8ZB0I,2621,8ZB0I,Kleefeld (mafri),CA,MB,71646.0,,49.52,-96.9,246.0,America/Winnipeg,2020-01-01,2022-09-21,2014-09-17,2022-09-19,2014-01-01,2022-01-01,808.417487368648
288,KDXX0,2615,KDXX0,Madison,US,MN,,KDXX,44.9864,-96.1778,330.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2007-01-01,2022-01-01,651.4446800557663
552,KYIP0,2607,KYIP0,Detroit / Denton,US,MI,,KYIP,42.2393,-83.531,218.0,America/Detroit,1973-01-01,2022-09-22,1973-01-03,2022-04-24,2005-01-01,2022-01-01,11.06510498540876
19,71270,2604,71270,Collingwood,CA,ON,71270.0,CWCO,44.5,-80.22,180.0,America/Toronto,1994-12-01,2022-09-22,1994-12-30,2022-09-18,1995-01-01,2022-01-01,237.11643024214183
282,KDNV0,2586,KDNV0,Danville / Campbell,US,IL,,KDNV,40.1997,-87.5955,212.0,America/Chicago,2006-01-03,2022-09-22,2007-12-05,2022-04-24,2015-01-01,2022-01-01,244.38716507675585
544,KXVG0,2583,KXVG0,Longville,US,MN,,KXVG,47.0,-94.2,407.0,America/Chicago,2006-01-01,2022-09-22,2006-01-02,2022-04-06,2008-01-01,2022-01-01,611.3258900945591
412,KMIW0,2571,KMIW0,Marshalltown / Maulsby,US,IA,,KMIW,42.1127,-92.9178,297.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,470.786166643102
280,KDLZ0,2569,KDLZ0,Delaware / Sunnyview Farms,US,OH,,KDLZ,40.2797,-83.1148,288.0,America/New_York,2011-03-15,2022-09-22,2011-03-16,2022-04-24,2011-01-01,2022-01-01,138.06873085833337
20,71273,2562,71273,Belle River,CA,SK,,KWDD,42.3,-82.7,184.0,America/Toronto,1994-12-01,2022-08-23,1995-01-07,2022-09-18,2009-01-01,2022-01-01,53.87011311418829
286,KDUH0,2560,KDUH0,Lambertville / Elden Heights,US,MI,,KDUH,41.7359,-83.6558,204.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,33.93499084188118
284,KDRM0,2556,KDRM0,Drummond Island,US,MI,,KDRM,46.0093,-83.7439,204.0,America/Detroit,2006-08-31,2022-09-22,2006-10-04,2022-04-24,2008-01-01,2021-01-01,261.41890842772466
279,KDLL0,2551,KDLL0,Baraboo / West Baraboo,US,WI,,KDLL,43.522,-89.7709,298.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2008-01-01,2022-01-01,318.7009904107284
551,KY700,2539,KY700,Ionia / Canterbury Estates Mobile Home Park,US,MI,,KY70,42.938,-85.0606,249.0,America/Detroit,2014-07-31,2022-09-22,2014-08-01,2022-04-25,2020-01-01,2022-01-01,83.27642750098184
408,KMGN0,2532,KMGN0,Harbor Springs / Menonaqua Beach,US,MI,,KMGN,45.4256,-84.9134,209.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,228.674828849704
540,KVTI0,2527,KVTI0,Vinton,US,IA,,KVTI,42.2186,-92.0259,257.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-25,2015-01-01,2022-01-01,424.6349310851978
403,KMDS0,2521,KMDS0,Madison,US,SD,,KMDS,44.0164,-97.0856,524.0,America/Chicago,2009-03-14,2022-09-22,2009-03-30,2022-04-24,2010-01-01,2022-01-01,685.0523946576599
548,KY500,2521,KY500,Wautoma,US,WI,,KY50,44.0416,-89.3045,262.0,America/Chicago,2014-07-31,2022-09-22,2014-08-01,2022-04-24,2020-01-01,2022-01-01,307.72684784725163
281,KDNS0,2508,KDNS0,Denison / Kimze,US,IA,,KDNS,41.9866,-95.3805,388.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2014-01-01,2022-01-01,597.7517609491673
550,KY630,2501,KY630,Elbow Lake,US,MN,,KY63,45.9861,-95.992,368.0,America/Chicago,2014-07-31,2022-09-22,2014-08-01,2022-04-25,2020-01-01,2022-01-01,661.4437101681046
277,KDFI0,2491,KDFI0,Defiance / Brunersburg,US,OH,,KDFI,41.3375,-84.4288,216.0,America/New_York,2006-01-01,2022-09-22,2006-01-01,2022-04-19,2006-01-01,2021-01-01,70.57095913572009
401,KMCW0,2487,KMCW0,Mason City / Orchard Park Mobile Home Court,US,IA,,KMCW,43.1578,-93.3313,370.0,America/Chicago,1973-01-01,2022-09-22,1973-01-01,2022-04-24,1975-01-01,2022-01-01,492.07958670137697
554,L1YUU,2487,L1YUU,Thunder Bay Burwood,CA,ON,,,48.41,-89.28,200.0,America/Thunder_Bay,,,2005-11-01,2020-03-25,2005-01-01,2014-01-01,504.9229753606924
287,KDVP0,2475,KDVP0,Davenport / Slayton,US,IA,,KDVP,43.9868,-95.7826,495.0,America/Chicago,2005-08-11,2022-09-13,2005-08-12,2022-04-24,2006-01-01,2022-01-01,620.2983926899153
395,KLXL0,2474,KLXL0,Little Falls / Gregory,US,MN,,KLXL,45.9494,-94.3471,342.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2007-01-01,2022-01-01,586.3321938920424
546,KY310,2468,KY310,West Branch / Twin Pines Mobile Home Park,US,MI,,KY31,44.2448,-84.1798,269.0,America/Detroit,2020-01-14,2022-09-22,2020-01-14,2022-04-25,2020-01-01,2022-01-01,141.2798016571718
23,71292,2467,71292,Cyprus Lake / Tobermory,CA,ON,,CXCY,45.2333,-81.5333,190.0,America/Toronto,2003-06-17,2022-08-23,2004-09-22,2022-09-18,2008-01-01,2022-01-01,235.4744027253901
24,71298,2463,71298,Harrow CDA,CA,ON,71298.0,CXHA,42.03,-82.9,191.0,America/Toronto,2003-06-17,2022-09-22,2000-07-26,2022-09-18,2000-01-01,2022-01-01,45.442063683100734
285,KDTL0,2461,KDTL0,Detroit Lakes / Richards,US,MN,,KDTL,46.8252,-95.8856,426.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,677.6267159683405
387,KLNR0,2439,KLNR0,Lone Rock,US,WI,,KLNR,43.2119,-90.1798,219.0,America/Chicago,1973-01-01,2022-09-22,2004-01-03,2022-04-24,2005-01-01,2022-01-01,334.43918830851663
549,KY510,2439,KY510,Viroqua,US,WI,,KY51,43.5794,-90.8965,394.0,America/Chicago,2014-07-31,2022-09-22,2014-08-06,2022-04-25,2020-01-01,2022-01-01,374.6449861144069
151,7FZD7,2435,7FZD7,Brandon RCS,CA,MB,71136.0,,49.9,-99.95,409.0,America/Winnipeg,2020-01-01,2022-09-21,2012-01-09,2022-09-19,2012-01-01,2022-01-01,939.2543631110732
397,KLYV0,2433,KLYV0,Luverne,US,MN,,KLYV,43.6168,-96.2177,437.0,America/Chicago,2006-01-01,2022-09-22,2006-01-04,2022-04-24,2007-01-01,2022-01-01,639.3901276863262
32,71435,2431,71435,Upsala,CA,ON,71435.0,CWDV,49.03,-90.47,488.0,America/Nipigon,1981-10-26,2022-09-22,1973-01-01,2022-09-18,1973-01-01,2022-01-01,571.4790082405755
135,72653,2430,72653,Chamberlain Municipal Airport,US,SD,72653.0,K9V9,43.7667,-99.3167,517.0,America/Chicago,2006-01-01,2022-09-21,1998-02-01,2022-09-12,1998-01-01,2022-01-01,794.9649611091746
405,KMFI0,2424,KMFI0,Marshfield / Bakerville,US,WI,,KMFI,44.6369,-90.1893,390.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,364.3694104114117
134,72651,2420,72651,Sioux Falls Foss Field,US,SD,72651.0,KFSD,43.5833,-96.75,436.0,America/Chicago,1942-10-01,2022-09-22,1932-01-01,2022-09-14,1932-01-01,2022-01-01,665.8706956301661
147,72753,2405,72753,Hector International Airport,US,ND,72753.0,KFAR,46.9333,-96.8167,274.0,America/Chicago,1948-01-01,2022-09-22,1891-05-19,2022-09-14,1891-01-01,2022-01-01,721.176649692431
547,KY490,2391,KY490,Walker / Benedict,US,MN,,KY49,47.1596,-94.6454,411.0,America/Chicago,2020-01-14,2022-09-22,2020-01-14,2022-04-25,2020-01-01,2022-01-01,635.0562641520139
22,71291,2386,71291,Cameron Falls,CA,ON,71291.0,CXCA,49.15,-88.34,233.0,America/Nipigon,2003-06-17,2022-09-22,1998-03-09,2022-09-18,1998-01-01,2022-01-01,527.309502634679
133,72650,2386,72650,Spencer / Birchwood Estates,US,IA,72650.0,,43.1667,-95.15,408.0,America/Chicago,,,1895-02-01,2022-09-12,1895-01-01,2022-01-01,583.8604602454817
289,KDYT0,2384,KDYT0,Duluth / East End,US,MN,,KDYT,46.7219,-92.0434,186.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2010-01-01,2022-01-01,514.1192791625716
139,72658,2378,72658,Minneapolis-St Paul International,US,MN,72658.0,KMSP,44.8667,-93.05,256.0,America/Chicago,1945-01-01,2022-09-22,1938-04-09,2022-09-14,1938-01-01,2022-01-01,501.2513469747858
40,71464,2365,71464,Long Point,CA,ON,71464.0,CWPS,42.53,-80.05,175.0,America/Toronto,1986-01-09,2022-03-15,1986-05-02,2019-10-15,1996-01-01,2019-01-01,190.29560515623035
560,MVZI9,2339,MVZI9,Brantford Airport,CA,ON,71602.0,,43.14,-80.33,246.0,America/Toronto,2020-01-01,2022-09-21,2014-12-12,2022-09-19,2015-01-01,2022-01-01,185.09107353333107
140,72659,2335,72659,Aberdeen Regional Airport,US,SD,72659.0,KABR,45.45,-98.4167,397.0,America/Chicago,1973-01-01,2022-09-22,1893-01-01,2022-09-14,1893-01-01,2022-01-01,765.0109507697753
296,KEKM0,2332,KEKM0,Elkhart / Simonton Lake,US,IN,,KEKM,41.7194,-86.0017,237.0,America/Indiana/Indianapolis,2006-01-02,2022-09-22,,,,,121.28126722342222
39,71462,2329,71462,Great Duck Island,CA,ON,71462.0,CWNL,45.63,-82.95,183.0,America/Nipigon,1985-04-09,2021-05-12,1986-01-01,2021-05-11,1995-01-01,2020-01-01,238.54585197928984
406,KMGC0,2320,KMGC0,Michigan City / Davis,US,IN,,KMGC,41.7033,-86.8212,200.0,America/Chicago,2012-01-10,2022-09-22,2012-01-11,2022-04-24,2015-01-01,2022-01-01,162.42601467591382
136,72654,2319,72654,Huron Regional Airport,US,SD,72654.0,KHON,44.3833,-98.2333,393.0,America/Chicago,1973-01-01,2022-09-22,1881-07-01,2022-09-14,1881-01-01,2022-01-01,744.4458336950447
391,KLUM0,2312,KLUM0,Menomonie / Rusk,US,WI,,KLUM,44.8923,-91.8678,273.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,447.22006319004896
398,KMBL0,2307,KMBL0,Manistee / Newland,US,MI,,KMBL,44.2725,-86.2469,189.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2008-01-01,2022-01-01,189.58467168576595
396,KLXN0,2306,KLXN0,Lexington / Donald Price Mobile Home Park,US,NE,,KLXN,40.7904,-99.7759,736.0,America/Chicago,2005-01-01,2022-09-22,2005-01-01,2022-04-24,2010-01-01,2022-01-01,836.196621627179
141,72734,2304,72734,Sault Ste. Marie Muni,US,MI,72734.0,KANJ,46.4833,-84.35,218.0,America/Detroit,1973-01-01,2022-09-22,1931-01-01,2022-09-14,1931-01-01,2022-01-01,295.6750192659254
27,71303,2301,71303,Point Pelee CS,CA,ON,71303.0,CXPT,41.95,-82.52,177.0,America/Toronto,2004-08-24,2022-09-20,1999-01-01,2022-09-18,1999-01-01,2022-01-01,65.76588939761638
386,KLNN0,2265,KLNN0,Willoughby / Woodbridge,US,OH,,KLNN,41.684,-81.3898,191.0,America/New_York,1983-11-03,2022-09-22,2015-01-09,2022-04-24,2015-01-01,2022-01-01,126.93541309969775
555,L6N28,2265,L6N28,New Glasgow,CA,ON,,,42.51,-81.64,198.0,America/Toronto,,,2000-01-01,2022-09-17,2000-01-01,2022-01-01,109.57661971984956
557,MAU7O,2260,MAU7O,Mono Centre,CA,ON,71098.0,,44.03,-80.02,436.0,America/Toronto,2020-01-01,2022-09-21,2013-11-19,2022-09-19,2013-01-01,2022-01-01,225.8976074829648
148,72755,2259,72755,Bemidji,US,MN,72755.0,KBJI,47.5,-94.9333,423.0,America/Chicago,2006-01-01,2022-09-22,1896-02-01,2022-09-09,1896-01-01,2022-01-01,658.2831366647191
143,72743,2249,72743,Marquette,US,MI,72743.0,KMQT,46.5333,-87.55,434.0,America/Detroit,1973-01-01,2022-08-29,1857-09-01,2022-09-14,1857-01-01,2022-01-01,352.12739055511787
26,71301,2242,71301,Kirkland Lake CS,CA,ON,71301.0,CYKX,48.15,-80.0,324.0,America/Nipigon,2004-09-21,2022-08-26,1997-06-02,2022-08-24,1997-01-01,2022-01-01,448.1676008121488
128,72643,2232,72643,La Crosse Municipal Airport,US,WI,72643.0,KLSE,43.8833,-91.25,199.0,America/Chicago,1948-01-01,2022-09-22,1938-04-01,2022-09-14,1938-01-01,2022-01-01,396.643743420533
144,72744,2224,72744,Hancock Houghton Cty. Memo,US,MI,72744.0,KCMX,47.1667,-88.4833,334.0,America/Detroit,1973-01-01,2022-09-22,1948-01-01,2022-09-13,1948-01-01,2022-01-01,413.31619299675503
137,72655,2219,72655,Saint Cloud / St Cloud / Cable,US,MN,72655.0,KSTC,45.5466,-94.0599,314.0,America/Chicago,1973-01-01,2022-09-22,1904-09-01,2022-09-14,1904-01-01,2022-01-01,563.2843800866341
142,72741,2203,72741,Park Falls,US,WI,72741.0,KPKF,45.9333,-90.45,462.0,America/Chicago,1973-01-01,2001-02-03,1910-05-01,2022-09-13,1910-01-01,2021-01-01,420.4335732623669
35,71441,2201,71441,Gretna,CA,MB,71441.0,CWGN,49.03,-97.56,253.0,America/Winnipeg,1981-10-26,2022-09-20,1885-04-20,2022-09-18,1885-01-01,2022-01-01,815.9604488886299
25,71299,2184,71299,Kapuskasing CDA On,CA,ON,71299.0,CXKA,49.41,-82.44,218.0,America/Nipigon,2003-06-17,2022-09-22,2000-08-23,2022-09-18,2000-01-01,2022-01-01,500.3293995447527
290,KEAR0,2184,KEAR0,Kearney / Buda,US,NE,,KEAR,40.727,-99.0068,650.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,797.6907193721015
380,KJYR0,2182,KJYR0,York,US,NE,,KJYR,40.8964,-97.6241,509.0,America/Chicago,2006-01-01,2022-09-22,2006-01-02,2022-04-24,2010-01-01,2022-01-01,724.3627385100133
146,72747,2175,72747,Falls International Airport,US,MN,72747.0,KINL,48.5667,-93.4,361.0,America/Chicago,1973-01-01,2022-09-22,1906-07-01,2022-09-14,1906-01-01,2022-01-01,641.3965405662731
399,KMBS0,2163,KMBS0,Saginaw / Falconview Estates Mobile Home Park,US,MI,,KMBS,43.5329,-84.0796,204.0,America/Detroit,1973-01-01,2022-09-22,1973-01-01,2022-04-24,1974-01-01,2022-01-01,91.99614212162238
113,72551,2162,72551,Lincoln Municipal Airport,US,NE,72551.0,KLNK,40.8333,-96.7647,372.0,America/Chicago,1942-10-01,2022-09-22,1942-10-01,2022-09-14,1942-01-01,2022-01-01,681.254636479526
553,KYKN0,2162,KYKN0,Yankton / Yangton [Misspelling],US,SD,,KYKN,42.9167,-97.3859,398.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2009-01-01,2022-01-01,696.795256263617
378,KJYG0,2145,KJYG0,St James / Grogan,US,MN,,KJYG,43.9863,-94.5579,325.0,America/Chicago,2006-01-01,2022-09-22,2006-01-03,2022-04-24,2008-01-01,2022-01-01,559.8334142801216
43,71527,2144,71527,"Simcoe, Ontario",CA,ON,,CWSI,42.85,-80.2667,241.0,America/Toronto,,,2010-09-24,2022-09-18,2011-01-01,2022-01-01,182.76756778114824
114,72552,2140,72552,Central Nebraska Regional,US,NE,72552.0,KGRI,40.9667,-98.15,563.0,America/Chicago,1944-03-01,2022-09-22,1938-03-21,2022-09-14,1938-01-01,2022-01-01,750.3458556598413
292,KEBS0,2129,KEBS0,Webster City / Highview,US,IA,,KEBS,42.4365,-93.8691,342.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2010-01-01,2022-01-01,518.3714792699566
33,71438,2121,71438,Western Island,CA,ON,71438.0,CWMZ,45.03,-80.37,191.0,America/Nipigon,1984-06-07,2022-09-22,1984-06-10,2022-09-20,1995-01-01,2022-01-01,257.2657077435178
126,72641,2112,72641,Madison Dane County Rgnl,US,WI,72641.0,KMSN,43.1333,-89.0167,263.0,America/Chicago,1948-01-01,2022-09-22,1939-10-01,2022-09-14,1939-01-01,2022-01-01,275.6647356352511
564,NLAUF,2101,NLAUF,Thunder Bay,CA,ON,71072.0,,48.37,-89.32,199.0,America/Thunder_Bay,2020-05-08,2022-09-21,2012-02-09,2022-09-18,1954-01-01,2022-01-01,503.6851337747241
293,KEDJ0,2101,KEDJ0,Bellefontaine / McMorran,US,OH,,KEDJ,40.3723,-83.8192,342.0,America/New_York,2011-05-12,2022-09-21,2011-05-13,2022-04-24,2012-01-01,2021-01-01,127.77289409938884
379,KJYM0,2088,KJYM0,Hillsdale,US,MI,,KJYM,41.9213,-84.5858,361.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2008-01-01,2022-01-01,47.96122889486565
291,KEAU0,2084,KEAU0,Eau Claire County / Pinehurst,US,WI,,KEAU,44.8658,-91.4843,278.0,America/Chicago,1973-01-01,2022-09-22,1973-01-01,2022-04-24,1973-01-01,2022-01-01,429.0733425447458
122,72637,2080,72637,Flint Bishop International  Airport,US,MI,72637.0,KFNT,42.9667,-83.0833,238.0,America/Detroit,1973-01-01,2022-09-22,1948-05-02,2022-09-14,1948-01-01,2022-01-01,61.44879123517779
390,KLRJ0,2075,KLRJ0,Le Mars / Armel Acres Mobile Home Estates,US,IA,,KLRJ,42.7779,-96.1937,365.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2011-01-01,2022-01-01,636.3686607450504
121,72636,2070,72636,Muskegon County Airport,US,MI,72636.0,KMKG,43.1667,-86.2333,191.0,America/Detroit,1973-01-01,2022-09-22,1896-06-02,2022-09-14,1896-01-01,2022-01-01,142.42623746621422
388,KLOT0,2068,KLOT0,Joliet / Lockport / Nottingham Ridge,US,IL,,KLOT,41.6081,-88.0962,207.0,America/Chicago,2006-01-23,2022-09-22,2008-04-04,2022-04-19,2011-01-01,2021-01-01,228.2221953215894
566,QHA0T,2066,QHA0T,Marathon Airport,CA,ON,,,48.76,-86.35,315.0,America/Toronto,2020-01-01,2022-09-19,,,,,468.7568911227198
556,LII7V,2063,LII7V,Hazelwood,CA,ON,,,48.47,-89.27,322.0,America/Thunder_Bay,,,2016-01-04,2022-09-20,2016-01-01,2022-01-01,508.0979703627025
123,72638,2061,72638,Roscommon County Airport,US,MI,72638.0,KHTL,44.35,-84.6667,351.0,America/Detroit,1973-01-01,2022-09-22,1964-07-01,2022-09-14,1964-01-01,2022-01-01,154.00339312121113
29,71352,2055,71352,Elora RCS,CA,ON,71352.0,CZEL,43.65,-80.42,376.0,America/Toronto,2004-06-08,2022-09-22,1969-03-01,2022-09-18,1969-01-01,2022-01-01,195.3060757482748
127,72642,2052,72642,Acacia Falls Mobile Home Court,US,WI,72642.0,KSBM,43.78,-87.85,228.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-25,2006-01-01,2022-01-01,234.04752296240923
389,KLPR0,2045,KLPR0,Lorain / West Ridge Green,US,OH,,KLPR,41.35,-82.1833,241.0,America/New_York,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,100.7051025446704
561,N4N88,2039,N4N88,Thornbury 3,CA,ON,,,44.55,-80.47,212.0,America/Toronto,,,2006-05-01,2022-09-17,2006-01-01,2022-01-01,230.19141118673787
125,72640,2038,72640,Gen Mitchell International Airport,US,WI,72640.0,KMKE,42.955,-87.9044,211.0,America/Chicago,1948-01-01,2022-09-22,1938-04-01,2022-09-14,1938-01-01,2022-01-01,218.022785265965
