Feature,Importance
wspd_72556,3.3920256423612596e-05
pres_71733,3.3886102462387635e-05
temp_71170,3.380041916450124e-05
dwpt_KIKK0,3.3762661134584477e-05
rhum_72634,3.372623075511416e-05
wdir_72540,3.3704547342334075e-05
pres_KOSU0,3.343912913061747e-05
temp_KPEA0,3.342061133714483e-05
rhum_20QWH,3.329193393506516e-05
wdir_KCOQ0,3.328501186863149e-05
wdir_KLWD0,3.3264560555796644e-05
dwpt_UV7W2,3.3182515778071743e-05
wdir_9M4XD,3.318063333829187e-05
dwpt_20QWH,3.3174802487263514e-05
rhum_71260,3.312608756035572e-05
dwpt_KLWD0,3.309521834707835e-05
